account_id,customer_id,account_type,currency,opened_date,status
1864,1864,current,EUR,2023-12-17,active
1865,1865,savings,CAD,2024-08-11,suspended
1866,1866,current,CAD,2024-12-31,active
1867,1867,current,AUD,2024-06-21,active
1868,1868,current,GBP,2024-10-07,active
1869,1869,current,CAD,2023-06-10,active
1870,1870,current,EUR,2024-09-04,active
1871,1871,savings,CAD,2024-03-06,active
1872,1872,current,GBP,2024-09-21,active
1873,1873,current,EUR,2024-05-26,active
1874,1874,merchant,AUD,2024-07-20,active
1875,1875,current,CAD,2024-10-10,active
1876,1876,savings,EUR,2023-04-04,active
1877,1877,current,EUR,2023-01-26,active
1878,1878,savings,EUR,2024-01-27,active
1879,1879,savings,GBP,2024-08-27,closed
1880,1880,current,AUD,2024-11-07,active
1881,1881,savings,EUR,2023-10-27,active
1882,1882,savings,AUD,2024-05-15,active
1883,1883,current,EUR,2024-10-13,active
1884,1884,current,GBP,2024-03-26,active
1885,1885,current,AUD,2022-10-03,active
1886,1886,current,EUR,2024-06-25,active
1887,1887,savings,GBP,2024-10-18,active
1888,1888,current,EUR,2024-06-20,active
1889,1889,current,EUR,2024-08-27,active
1890,1890,current,GBP,2023-06-25,active
1891,1891,current,CAD,2024-03-26,active
1892,1892,savings,EUR,2024-07-04,active
1893,1893,current,AUD,2023-12-11,active
1894,1894,current,EUR,2024-07-03,active
1895,1895,savings,GBP,2023-08-26,active
1896,1896,current,AUD,2023-01-13,active
1897,1897,current,CAD,2024-12-08,active
1898,1898,savings,CAD,2023-03-30,active
1899,1899,current,GBP,2024-08-06,active
1900,1900,savings,GBP,2024-07-22,active
1901,1901,current,EUR,2024-09-30,active
1902,1902,current,CAD,2024-09-09,closed
1903,1903,savings,AUD,2024-05-25,active
1904,1904,merchant,CAD,2024-11-23,active
1905,1905,current,AUD,2023-07-13,active
1906,1906,current,EUR,2022-06-23,active
1907,1907,savings,EUR,2022-09-18,active
1908,1908,savings,EUR,2024-05-20,active
1909,1909,savings,AUD,2022-04-26,active
1910,1910,savings,AUD,2024-02-07,active
1911,1911,savings,CAD,2022-11-13,active
1912,1912,current,GBP,2024-12-29,active
1913,1913,savings,CAD,2023-07-18,active
1914,1914,savings,CAD,2024-04-14,active
1915,1915,current,GBP,2024-09-17,active
1916,1916,current,CAD,2023-06-25,active
1917,1917,current,AUD,2023-12-16,active
1918,1918,current,EUR,2024-09-13,closed
1919,1919,current,EUR,2024-03-12,active
1920,1920,savings,EUR,2024-10-26,active
1921,1921,current,CAD,2024-07-09,active
1922,1922,savings,CAD,2024-09-16,active
1923,1923,savings,GBP,2023-07-21,active
1924,1924,current,EUR,2024-08-20,active
1925,1925,savings,EUR,2024-09-05,active
1926,1926,savings,EUR,2024-02-25,active
1927,1927,current,EUR,2023-11-04,active
1928,1928,current,CAD,2023-10-08,active
1929,1929,current,GBP,2023-12-12,active
1930,1930,current,AUD,2024-05-23,active
1931,1931,current,AUD,2024-12-01,active
1932,1932,current,GBP,2023-05-27,active
1933,1933,current,CAD,2024-04-20,active
1934,1934,current,GBP,2024-03-19,active
1935,1935,savings,GBP,2022-12-05,active
1936,1936,current,EUR,2023-11-26,closed
1937,1937,savings,GBP,2024-12-26,active
1938,1938,merchant,EUR,2024-07-09,closed
1939,1939,savings,GBP,2022-05-21,suspended
1940,1940,savings,EUR,2024-04-03,active
1941,1941,savings,EUR,2023-07-12,active
1942,1942,current,GBP,2024-09-09,active
1943,1943,savings,GBP,2023-09-26,active
1944,1944,savings,AUD,2022-11-30,active
1945,1945,savings,AUD,2024-12-10,active
1946,1946,current,EUR,2024-12-30,active
1947,1947,current,EUR,2022-04-17,active
1948,1948,savings,EUR,2024-07-08,active
1949,1949,savings,EUR,2023-10-17,active
1950,1950,current,EUR,2024-12-15,active
1951,1951,current,CAD,2023-01-19,active
1952,1952,savings,EUR,2024-07-13,active
1953,1953,current,AUD,2023-01-29,active
1954,1954,savings,GBP,2024-01-04,active
1955,1955,current,EUR,2024-09-18,active
1956,1956,current,EUR,2024-12-29,active
1957,1957,current,GBP,2023-12-22,active
1958,1958,savings,GBP,2022-07-04,active
1959,1959,savings,GBP,2023-08-22,active
1960,1960,current,AUD,2024-11-14,active
1961,1961,current,GBP,2024-02-16,active
1962,1962,current,CAD,2022-10-05,active
1963,1963,current,AUD,2024-03-29,active
1964,1964,savings,AUD,2023-01-23,active
1965,1965,current,EUR,2024-06-11,active
1966,1966,current,GBP,2023-03-20,active
1967,1967,current,EUR,2022-09-29,active
1968,1968,current,EUR,2024-10-15,active
1969,1969,savings,EUR,2023-08-07,suspended
1970,1970,merchant,EUR,2024-02-01,active
1971,1971,savings,AUD,2023-06-29,active
1972,1972,current,EUR,2024-09-18,active
1973,1973,current,GBP,2023-06-03,active
1974,1974,current,AUD,2024-11-08,active
1975,1975,current,AUD,2023-07-29,active
1976,1976,savings,EUR,2024-11-08,active
1977,1977,current,CAD,2024-08-25,active
1978,1978,current,CAD,2024-12-07,active
1979,1979,current,EUR,2024-06-25,active
1980,1980,current,GBP,2024-10-24,active
1981,1981,current,EUR,2024-02-11,active
1982,1982,savings,EUR,2023-05-12,active
1983,1983,current,GBP,2024-11-12,active
1984,1984,current,AUD,2024-08-16,active
1985,1985,savings,CAD,2024-05-22,active
1986,1986,current,GBP,2024-05-19,active
1987,1987,current,EUR,2024-02-18,active
1988,1988,current,AUD,2024-01-22,active
1989,1989,current,GBP,2024-02-02,active
1990,1990,current,EUR,2024-07-22,active
1991,1991,current,CAD,2024-09-20,active
1992,1992,current,EUR,2022-06-04,active
1993,1993,current,GBP,2022-09-30,active
1994,1994,current,EUR,2024-07-20,active
1995,1995,current,GBP,2024-03-24,active
1996,1996,current,EUR,2024-10-03,active
1997,1997,merchant,EUR,2024-06-15,active
1998,1998,savings,AUD,2024-06-19,active
1999,1999,savings,AUD,2023-03-31,closed
2000,2000,current,EUR,2024-02-14,active
2001,2001,savings,AUD,2024-04-29,active
2002,2002,current,GBP,2024-11-17,active
2003,2003,savings,EUR,2024-02-06,active
2004,2004,current,GBP,2024-04-20,active
2005,2005,savings,CAD,2024-02-14,active
2006,2006,current,CAD,2024-12-13,active
2007,2007,current,CAD,2023-07-28,active
2008,2008,current,EUR,2024-06-17,active
2009,2009,savings,GBP,2024-05-14,active
2010,2010,savings,AUD,2022-10-21,active
2011,2011,savings,GBP,2024-12-11,active
2012,2012,current,EUR,2024-12-04,active
2013,2013,current,AUD,2024-12-27,active
2014,2014,current,AUD,2023-10-20,active
2015,2015,savings,EUR,2024-11-09,suspended
2016,2016,current,GBP,2023-10-29,active
2017,2017,current,EUR,2023-09-01,active
2018,2018,current,AUD,2024-06-01,active
2019,2019,current,CAD,2024-06-29,active
2020,2020,current,AUD,2023-05-09,active
2021,2021,savings,EUR,2023-07-20,active
2022,2022,savings,AUD,2024-11-17,active
2023,2023,current,AUD,2024-11-01,active
2024,2024,savings,GBP,2024-06-24,active
2025,2025,current,EUR,2024-09-10,active
2026,2026,current,EUR,2024-11-18,active
2027,2027,savings,CAD,2024-11-01,active
2028,2028,savings,GBP,2024-04-20,suspended
2029,2029,current,EUR,2024-09-13,active
2030,2030,savings,CAD,2024-01-19,active
2031,2031,current,EUR,2024-08-03,active
2032,2032,current,EUR,2024-06-07,closed
2033,2033,savings,EUR,2023-06-05,active
2034,2034,current,EUR,2024-03-14,active
2035,2035,savings,GBP,2023-09-02,active
2036,2036,current,CAD,2024-09-25,active
2037,2037,savings,EUR,2023-08-28,active
2038,2038,current,EUR,2024-07-01,closed
2039,2039,current,EUR,2023-10-19,active
2040,2040,savings,AUD,2023-08-16,active
2041,2041,savings,AUD,2023-01-12,active
2042,2042,savings,AUD,2024-07-14,active
2043,2043,current,GBP,2024-04-26,active
2044,2044,current,AUD,2024-11-30,active
2045,2045,savings,EUR,2023-06-21,active
2046,2046,savings,CAD,2024-04-23,active
2047,2047,current,EUR,2024-10-09,active
2048,2048,savings,EUR,2023-09-06,active
2049,2049,current,EUR,2024-06-21,active
2050,2050,savings,CAD,2024-10-12,active
2051,2051,current,EUR,2024-07-06,active
2052,2052,savings,GBP,2024-10-20,active
2053,2053,savings,AUD,2024-11-10,closed
2054,2054,current,GBP,2024-10-03,active
2055,2055,current,GBP,2023-01-16,active
2056,2056,current,EUR,2023-02-06,active
2057,2057,current,GBP,2024-04-20,active
2058,2058,savings,EUR,2024-11-24,active
2059,2059,savings,EUR,2024-02-04,active
2060,2060,savings,EUR,2024-06-09,active
2061,2061,savings,CAD,2024-12-01,active
2062,2062,current,GBP,2024-04-11,active
2063,2063,current,EUR,2024-05-03,active
2064,2064,current,CAD,2023-12-09,active
2065,2065,current,EUR,2023-01-23,active
2066,2066,current,EUR,2023-02-05,active
2067,2067,current,EUR,2024-01-18,active
2068,2068,savings,GBP,2024-11-17,active
2069,2069,current,CAD,2023-10-15,active
2070,2070,savings,AUD,2024-01-16,active
2071,2071,current,AUD,2024-12-30,active
2072,2072,savings,EUR,2024-08-26,active
2073,2073,savings,EUR,2024-09-24,active
2074,2074,merchant,AUD,2023-12-02,active
2075,2075,current,CAD,2023-09-02,active
2076,2076,savings,EUR,2023-03-20,active
2077,2077,current,EUR,2024-07-20,active
2078,2078,current,GBP,2024-06-26,active
2079,2079,current,AUD,2024-04-14,active
2080,2080,current,EUR,2022-12-25,active
2081,2081,savings,EUR,2023-11-17,active
2082,2082,current,GBP,2024-03-18,active
2083,2083,current,CAD,2024-11-12,active
2084,2084,current,EUR,2024-09-28,active
2085,2085,current,EUR,2023-04-30,active
2086,2086,savings,EUR,2024-10-22,active
2087,2087,savings,CAD,2024-11-23,active
2088,2088,current,CAD,2024-10-08,active
2089,2089,current,EUR,2024-10-16,active
2090,2090,current,GBP,2024-11-19,closed
2091,2091,current,AUD,2022-06-30,active
2092,2092,merchant,AUD,2024-04-13,active
2093,2093,current,AUD,2022-11-02,active
2094,2094,current,CAD,2023-03-15,active
2095,2095,current,EUR,2024-02-09,active
2096,2096,current,GBP,2024-09-08,active
2097,2097,current,GBP,2024-12-26,active
2098,2098,current,GBP,2022-08-06,active
2099,2099,savings,AUD,2024-04-10,active
2100,2100,current,EUR,2023-12-16,active
2101,2101,current,EUR,2023-12-30,active
2102,2102,current,EUR,2023-03-31,active
2103,2103,current,EUR,2024-09-01,active
2104,2104,current,CAD,2024-03-05,active
2105,2105,current,EUR,2024-07-15,active
2106,2106,current,AUD,2024-09-05,closed
2107,2107,savings,EUR,2024-07-27,active
2108,2108,current,AUD,2023-06-01,active
2109,2109,current,EUR,2024-07-18,active
2110,2110,current,GBP,2024-12-01,active
2111,2111,current,EUR,2024-04-23,active
2112,2112,current,GBP,2024-07-26,active
2113,2113,current,GBP,2024-09-11,active
2114,2114,current,AUD,2024-11-19,active
2115,2115,current,EUR,2024-08-20,active
2116,2116,current,GBP,2023-08-05,closed
2117,2117,savings,CAD,2024-12-25,active
2118,2118,savings,EUR,2024-09-23,active
2119,2119,savings,EUR,2024-03-10,active
2120,2120,current,CAD,2024-06-22,active
2121,2121,current,AUD,2024-09-11,active
2122,2122,merchant,GBP,2024-11-25,active
2123,2123,current,GBP,2022-04-29,active
2124,2124,current,AUD,2023-06-25,active
2125,2125,savings,CAD,2023-05-17,active
2126,2126,current,GBP,2024-10-17,active
2127,2127,current,AUD,2023-05-12,active
2128,2128,savings,GBP,2024-09-25,active
2129,2129,savings,EUR,2024-12-23,active
2130,2130,merchant,CAD,2024-09-24,active
2131,2131,savings,GBP,2024-07-29,active
2132,2132,current,GBP,2024-09-11,active
2133,2133,current,AUD,2024-03-27,active
2134,2134,savings,EUR,2024-04-08,active
2135,2135,current,EUR,2023-11-26,active
2136,2136,current,CAD,2024-12-29,active
2137,2137,current,GBP,2024-11-16,active
2138,2138,savings,AUD,2023-02-21,active
2139,2139,current,AUD,2024-12-10,active
2140,2140,current,AUD,2023-10-14,active
2141,2141,current,AUD,2024-10-15,active
2142,2142,current,GBP,2023-11-22,active
2143,2143,savings,CAD,2024-08-08,active
2144,2144,current,EUR,2024-06-11,active
2145,2145,savings,AUD,2023-01-31,active
2146,2146,current,AUD,2024-06-08,active
2147,2147,current,CAD,2024-08-10,active
2148,2148,current,EUR,2024-10-14,active
2149,2149,savings,GBP,2024-10-20,active
2150,2150,current,EUR,2023-12-29,active
2151,2151,current,CAD,2022-09-21,closed
2152,2152,current,EUR,2023-06-07,active
2153,2153,savings,AUD,2022-04-19,active
2154,2154,savings,EUR,2024-02-13,active
2155,2155,savings,EUR,2024-12-12,active
2156,2156,current,EUR,2024-04-16,active
2157,2157,current,GBP,2024-07-21,active
2158,2158,savings,EUR,2024-06-17,active
2159,2159,savings,GBP,2024-12-23,active
2160,2160,current,CAD,2024-05-12,active
2161,2161,current,EUR,2024-02-02,closed
2162,2162,savings,GBP,2024-12-25,active
2163,2163,merchant,EUR,2024-10-28,active
2164,2164,current,AUD,2022-12-22,active
2165,2165,merchant,GBP,2023-06-10,active
2166,2166,current,AUD,2023-11-15,active
2167,2167,current,EUR,2024-09-11,active
2168,2168,current,CAD,2022-11-18,closed
2169,2169,current,EUR,2022-12-24,active
2170,2170,savings,EUR,2022-06-17,active
2171,2171,savings,CAD,2024-12-13,active
2172,2172,savings,CAD,2024-03-18,active
2173,2173,current,AUD,2024-11-28,active
2174,2174,current,CAD,2024-11-21,active
2175,2175,current,EUR,2022-06-09,active
2176,2176,current,AUD,2024-12-20,active
2177,2177,current,CAD,2024-12-31,active
2178,2178,current,EUR,2023-06-10,active
2179,2179,current,CAD,2024-11-02,active
2180,2180,current,GBP,2024-12-19,active
2181,2181,current,AUD,2022-12-07,active
2182,2182,current,EUR,2024-10-02,active
2183,2183,savings,EUR,2023-12-25,active
2184,2184,current,GBP,2024-07-30,closed
2185,2185,current,CAD,2022-07-08,active
2186,2186,savings,EUR,2023-08-24,active
2187,2187,current,EUR,2024-10-29,active
2188,2188,savings,EUR,2023-11-30,active
2189,2189,current,CAD,2024-06-14,active
2190,2190,current,EUR,2024-05-11,active
2191,2191,current,CAD,2024-10-06,active
2192,2192,current,CAD,2023-04-05,closed
2193,2193,current,CAD,2023-06-13,closed
2194,2194,merchant,EUR,2024-05-05,active
2195,2195,current,EUR,2023-04-06,active
2196,2196,savings,GBP,2023-01-28,active
2197,2197,current,EUR,2023-12-25,active
2198,2198,current,CAD,2022-07-04,active
2199,2199,current,AUD,2024-12-04,active
2200,2200,current,EUR,2024-05-24,active
2201,2201,savings,AUD,2024-05-23,active
2202,2202,savings,GBP,2022-07-31,active
2203,2203,current,CAD,2023-11-28,active
2204,2204,savings,EUR,2024-09-13,active
2205,2205,merchant,AUD,2023-09-05,active
2206,2206,current,EUR,2024-12-24,active
2207,2207,current,EUR,2024-08-27,active
2208,2208,current,GBP,2023-10-26,active
2209,2209,current,EUR,2023-05-21,active
2210,2210,current,GBP,2024-12-31,active
2211,2211,savings,AUD,2022-10-01,active
2212,2212,current,EUR,2024-04-20,suspended
2213,2213,savings,GBP,2024-09-21,active
2214,2214,savings,CAD,2024-06-19,active
2215,2215,current,CAD,2024-05-10,active
2216,2216,current,EUR,2024-10-20,active
2217,2217,savings,EUR,2024-09-16,active
2218,2218,current,AUD,2024-07-19,active
2219,2219,current,GBP,2024-11-03,active
2220,2220,savings,CAD,2024-12-02,active
2221,2221,current,CAD,2024-10-13,suspended
2222,2222,current,EUR,2023-10-22,active
2223,2223,savings,GBP,2024-09-10,active
2224,2224,savings,EUR,2024-11-18,active
2225,2225,savings,EUR,2024-04-23,active
2226,2226,savings,GBP,2024-04-19,active
2227,2227,current,AUD,2024-05-26,closed
2228,2228,current,EUR,2024-09-03,active
2229,2229,savings,AUD,2024-02-20,active
2230,2230,current,AUD,2024-11-13,active
2231,2231,current,EUR,2024-07-07,active
2232,2232,current,EUR,2024-03-27,active
2233,2233,current,EUR,2024-03-07,active
2234,2234,savings,EUR,2024-07-01,active
2235,2235,current,AUD,2024-11-20,active
2236,2236,current,AUD,2024-12-28,active
2237,2237,current,EUR,2024-02-03,active
2238,2238,current,EUR,2023-11-17,active
2239,2239,current,GBP,2024-10-27,active
2240,2240,current,GBP,2024-07-27,active
2241,2241,current,GBP,2024-12-04,active
2242,2242,current,EUR,2024-12-05,active
2243,2243,savings,AUD,2024-04-20,active
2244,2244,savings,EUR,2024-05-16,suspended
2245,2245,savings,EUR,2024-11-25,active
2246,2246,current,EUR,2023-10-01,active
2247,2247,savings,EUR,2024-12-06,active
2248,2248,current,EUR,2022-06-17,active
2249,2249,current,EUR,2023-11-25,active
2250,2250,current,AUD,2022-05-15,active
2251,2251,current,EUR,2024-07-28,active
2252,2252,current,GBP,2024-01-26,active
2253,2253,savings,GBP,2024-11-04,active
2254,2254,current,CAD,2024-12-20,active
2255,2255,savings,EUR,2023-05-08,active
2256,2256,merchant,GBP,2024-07-02,closed
2257,2257,savings,GBP,2024-12-02,closed
2258,2258,current,EUR,2024-12-06,active
2259,2259,savings,CAD,2023-12-30,active
2260,2260,merchant,GBP,2024-09-26,active
2261,2261,current,EUR,2024-08-22,active
2262,2262,current,CAD,2023-12-27,active
2263,2263,current,AUD,2023-06-10,active
2264,2264,current,EUR,2023-04-11,active
2265,2265,current,EUR,2023-12-30,active
2266,2266,current,AUD,2024-06-20,closed
2267,2267,savings,CAD,2023-03-03,active
2268,2268,savings,EUR,2024-10-20,active
2269,2269,current,GBP,2024-01-18,active
2270,2270,current,EUR,2024-08-08,active
2271,2271,current,EUR,2023-07-11,active
2272,2272,current,GBP,2023-02-27,active
2273,2273,current,CAD,2024-09-17,closed
2274,2274,savings,EUR,2023-10-24,active
2275,2275,savings,GBP,2024-01-26,closed
2276,2276,current,EUR,2024-10-28,active
2277,2277,current,GBP,2024-06-21,active
2278,2278,current,CAD,2024-01-03,active
2279,2279,savings,CAD,2024-10-28,active
2280,2280,savings,GBP,2022-12-29,active
2281,2281,savings,EUR,2023-09-08,active
2282,2282,savings,GBP,2023-02-28,closed
2283,2283,savings,AUD,2022-06-06,active
2284,2284,current,GBP,2024-05-27,active
2285,2285,savings,AUD,2024-11-20,active
2286,2286,current,CAD,2024-02-15,active
2287,2287,merchant,AUD,2023-06-25,active
2288,2288,current,AUD,2024-12-19,active
2289,2289,savings,CAD,2023-01-16,active
2290,2290,current,EUR,2024-09-29,active
2291,2291,current,EUR,2022-02-07,active
2292,2292,current,GBP,2024-07-15,active
2293,2293,current,GBP,2024-04-28,active
2294,2294,current,AUD,2024-09-08,active
2295,2295,current,EUR,2024-06-19,active
2296,2296,current,CAD,2024-07-26,active
2297,2297,current,EUR,2022-03-20,active
2298,2298,savings,EUR,2024-10-08,active
2299,2299,current,CAD,2024-11-01,active
2300,2300,current,CAD,2024-08-27,active
2301,2301,savings,AUD,2023-07-08,active
2302,2302,savings,CAD,2024-12-25,active
2303,2303,merchant,AUD,2024-04-27,active
2304,2304,current,CAD,2024-10-15,active
2305,2305,savings,CAD,2024-01-22,active
2306,2306,savings,CAD,2023-05-27,active
2307,2307,savings,CAD,2024-10-19,active
2308,2308,current,CAD,2023-04-24,active
2309,2309,savings,AUD,2024-08-14,active
2310,2310,savings,CAD,2024-06-12,active
2311,2311,current,EUR,2023-10-01,active
2312,2312,current,EUR,2024-02-13,active
2313,2313,savings,EUR,2024-07-17,closed
2314,2314,current,AUD,2023-01-16,active
2315,2315,savings,CAD,2024-12-01,active
2316,2316,current,GBP,2024-02-07,active
2317,2317,savings,EUR,2024-12-04,active
2318,2318,current,AUD,2023-09-04,active
2319,2319,savings,AUD,2022-10-07,active
2320,2320,current,GBP,2024-08-25,active
2321,2321,current,AUD,2024-04-26,active
2322,2322,current,GBP,2023-06-01,active
2323,2323,savings,GBP,2024-07-23,active
2324,2324,merchant,EUR,2024-01-23,closed
2325,2325,current,AUD,2023-10-11,active
2326,2326,current,EUR,2024-03-14,active
2327,2327,savings,GBP,2024-12-01,active
2328,2328,savings,EUR,2024-09-20,active
2329,2329,current,EUR,2024-06-29,active
2330,2330,current,AUD,2023-09-14,active
2331,2331,current,EUR,2024-03-21,active
2332,2332,current,CAD,2024-03-20,active
2333,2333,current,EUR,2023-06-13,active
2334,2334,current,GBP,2024-12-02,closed
2335,2335,current,EUR,2024-05-24,active
2336,2336,current,EUR,2024-09-09,active
