transaction_id,account_id,merchant_id,amount,currency,transaction_date,transaction_type,status
5335,2510,,2866.41,CAD,2024-07-06 22:46:47,transfer,completed
5336,5128,71,2265.52,EUR,2024-09-04 08:18:36,purchase,completed
5337,1364,567,2725.55,GBP,2024-02-28 17:57:59,purchase,completed
5338,609,257,2368.55,AUD,2024-12-18 04:56:59,purchase,completed
5339,3426,115,4794.2,EUR,2024-12-24 01:56:35,purchase,completed
5340,5034,56,761.44,GBP,2024-10-25 04:58:32,purchase,completed
5341,4257,684,2013.48,CAD,2024-07-19 01:58:49,purchase,completed
5342,190,645,982.05,CAD,2024-10-13 04:33:57,purchase,completed
5343,3970,773,2615.58,EUR,2024-10-27 13:02:46,purchase,completed
5344,5087,564,3400.78,GBP,2024-06-14 19:49:57,purchase,completed
5345,4186,6,1490.3,EUR,2024-09-03 18:26:30,purchase,completed
5346,2211,510,910.98,AUD,2024-07-09 22:13:45,purchase,completed
5347,3826,161,2833.17,CAD,2024-12-30 14:47:14,purchase,completed
5348,5015,730,4578.85,AUD,2024-12-26 07:30:29,purchase,completed
5349,209,729,1812.98,GBP,2024-05-06 22:21:52,purchase,completed
5350,1777,526,2146.36,AUD,2024-12-27 17:54:19,purchase,completed
5351,3072,526,2176.81,EUR,2024-12-25 09:08:23,purchase,completed
5352,415,553,1312.6,EUR,2024-09-29 11:01:31,purchase,completed
5353,3029,621,4410.37,AUD,2024-12-25 21:01:47,purchase,failed
5354,4364,542,4464.83,GBP,2024-11-07 09:39:46,purchase,completed
5355,365,543,4355.84,EUR,2024-10-05 13:49:22,purchase,completed
5356,289,686,4571.04,AUD,2024-08-30 19:28:14,purchase,completed
5357,3621,564,534.26,CAD,2024-11-25 17:07:03,purchase,completed
5358,3595,101,2064.88,GBP,2024-12-20 08:06:01,purchase,completed
5359,3194,210,174.16,GBP,2024-12-13 02:59:46,refund,completed
5360,983,,3156.93,EUR,2024-11-14 11:05:16,transfer,completed
5361,4958,708,3878.63,GBP,2024-07-01 05:40:39,purchase,failed
5362,3487,369,811.57,EUR,2024-12-16 10:13:14,purchase,completed
5363,5935,457,539.81,GBP,2024-10-07 03:38:29,purchase,completed
5364,1477,207,230.83,AUD,2024-10-11 11:13:15,refund,completed
5365,840,,1648.95,EUR,2024-10-13 03:10:06,transfer,completed
5366,5206,44,2623.09,GBP,2024-11-11 14:34:42,purchase,completed
5367,3157,694,1900.34,AUD,2024-12-21 08:03:54,purchase,pending
5368,1774,66,4941.08,AUD,2024-03-20 12:43:40,purchase,completed
5369,1255,125,4404.8,AUD,2024-09-22 05:40:55,purchase,completed
5370,1530,662,450.07,EUR,2024-11-26 21:41:55,purchase,completed
5371,643,789,238.43,AUD,2024-09-04 06:22:21,refund,completed
5372,3967,787,4285.96,CAD,2024-10-31 16:17:05,purchase,pending
5373,2346,468,2644.94,AUD,2024-12-14 07:22:22,purchase,completed
5374,4085,231,1517.39,EUR,2024-11-01 15:49:04,purchase,completed
5375,4093,85,3845.9,GBP,2024-11-24 18:35:28,purchase,completed
5376,3606,64,4733.79,EUR,2024-07-15 14:56:56,purchase,completed
5377,2666,278,272.53,EUR,2024-07-11 14:53:03,refund,failed
5378,5500,223,4215.59,EUR,2024-12-27 13:36:09,purchase,completed
5379,5415,697,3303.44,GBP,2023-12-03 16:58:49,purchase,completed
5380,4943,268,2207.11,GBP,2024-06-02 01:28:42,purchase,completed
5381,490,269,256.31,AUD,2024-10-05 09:43:51,refund,completed
5382,2659,750,3422.26,CAD,2024-12-23 03:43:52,purchase,completed
5383,2729,,360.32,AUD,2024-08-08 11:48:39,transfer,completed
5384,3956,328,4079.81,EUR,2024-12-07 22:04:38,purchase,completed
5385,2067,,2862.08,EUR,2024-09-02 17:20:55,transfer,completed
5386,1609,785,3583.81,EUR,2024-12-09 12:10:55,purchase,completed
5387,4642,755,4815.64,EUR,2024-12-22 08:35:49,purchase,completed
5388,1371,750,2861.99,CAD,2024-09-21 07:59:51,purchase,failed
5389,2736,126,1133.93,EUR,2024-12-10 13:44:30,purchase,completed
5390,5141,655,900.58,EUR,2024-11-29 05:24:11,purchase,completed
5391,2913,86,2314.67,EUR,2024-11-21 07:51:18,purchase,completed
5392,5534,266,387.28,GBP,2024-12-21 03:13:40,purchase,completed
5393,2202,536,1352.28,GBP,2023-09-18 21:45:25,purchase,completed
5394,3879,390,1572.32,AUD,2024-09-22 19:30:40,purchase,completed
5395,1706,,3486.01,EUR,2024-12-29 20:22:59,transfer,completed
5396,1180,11,4890.02,GBP,2024-12-09 14:52:18,purchase,completed
5397,3111,653,2206.19,EUR,2024-12-24 14:05:40,purchase,completed
5398,5549,658,2212.72,EUR,2024-04-03 11:51:29,purchase,completed
5399,1901,585,215.11,EUR,2024-09-30 12:00:52,refund,completed
5400,5029,174,2895.05,EUR,2024-12-13 00:38:56,purchase,completed
5401,3068,342,2514.51,CAD,2024-12-16 22:56:14,purchase,failed
5402,4279,69,704.5,AUD,2024-12-28 00:57:47,purchase,completed
5403,2172,319,515.47,CAD,2024-07-26 13:54:51,purchase,completed
5404,909,347,2842.81,CAD,2024-10-28 12:39:41,purchase,completed
5405,5948,602,4177.76,AUD,2024-10-20 15:17:05,purchase,completed
5406,5630,523,3700.8,AUD,2024-12-07 15:16:13,purchase,completed
5407,1264,,3332.12,CAD,2024-09-21 03:04:57,transfer,completed
5408,5992,,971.66,AUD,2024-09-05 19:25:02,transfer,completed
5409,1042,741,4647.88,EUR,2024-09-07 13:27:46,purchase,completed
5410,2278,,990.93,CAD,2024-02-09 12:23:25,transfer,completed
5411,5430,69,42.04,EUR,2024-09-02 17:45:00,purchase,completed
5412,1022,438,3000.78,EUR,2024-11-17 21:57:21,purchase,completed
5413,1830,152,1531.17,EUR,2024-12-12 07:46:48,purchase,completed
5414,3959,449,2878.57,GBP,2024-07-14 15:31:46,purchase,completed
5415,4848,727,2807.69,EUR,2024-11-09 16:58:17,purchase,completed
5416,5644,106,1051.59,CAD,2024-12-21 12:38:52,purchase,completed
5417,5473,200,4642.67,EUR,2024-02-26 05:18:36,purchase,completed
5418,4650,111,1559.28,AUD,2023-08-27 06:09:21,purchase,completed
5419,4286,,4767.14,GBP,2024-12-31 00:22:04,transfer,completed
5420,5477,226,3802.05,AUD,2024-12-15 05:28:30,purchase,completed
5421,2357,445,4122.82,EUR,2024-12-02 13:22:03,purchase,completed
5422,2015,173,2065.15,EUR,2024-12-11 05:44:33,purchase,completed
5423,4492,163,3203.25,GBP,2024-11-24 12:12:44,purchase,completed
5424,3634,400,845.16,AUD,2024-09-17 13:29:18,purchase,completed
5425,315,64,2823.23,GBP,2024-12-25 06:21:26,purchase,completed
5426,3135,357,245.6,AUD,2024-07-03 15:34:37,purchase,completed
5427,3899,374,2243.95,AUD,2024-10-02 13:55:09,purchase,failed
5428,5049,570,732.46,CAD,2024-11-24 13:07:40,purchase,completed
5429,5019,4,2440.54,EUR,2024-12-28 14:55:06,purchase,completed
5430,4456,329,155.92,AUD,2024-12-23 03:22:25,refund,completed
5431,167,485,4364.99,EUR,2024-10-03 05:58:27,purchase,failed
5432,2246,405,1212.36,EUR,2024-09-02 03:46:05,purchase,completed
5433,3644,99,2380.01,GBP,2024-12-22 07:23:50,purchase,completed
5434,2261,,2408.05,EUR,2024-09-22 14:01:46,transfer,completed
5435,2995,6,1421.16,AUD,2024-11-14 13:55:56,purchase,completed
5436,2616,,1897.37,EUR,2024-11-24 10:23:20,transfer,completed
5437,3246,,4691.64,EUR,2024-12-25 22:04:20,transfer,completed
5438,4869,,4125.62,EUR,2024-09-11 19:03:53,transfer,completed
5439,2290,685,4884.08,EUR,2024-11-12 20:04:29,purchase,failed
5440,4526,46,3928.84,AUD,2024-11-28 16:44:01,purchase,completed
5441,3273,,2815.46,EUR,2024-06-25 06:43:51,transfer,completed
5442,5826,89,4842.8,AUD,2024-12-25 07:09:41,purchase,completed
5443,4287,413,2442.14,EUR,2024-05-12 03:48:51,purchase,pending
5444,4666,420,2899.59,GBP,2024-11-24 06:44:42,purchase,completed
5445,1517,270,4245.92,AUD,2024-08-05 06:38:59,purchase,completed
5446,1199,384,3921.24,CAD,2024-09-18 22:08:28,purchase,completed
5447,5907,451,2607.11,EUR,2024-04-08 03:54:16,purchase,completed
5448,4328,151,197.46,GBP,2023-12-29 23:25:43,purchase,completed
5449,303,138,4670.92,EUR,2024-11-29 12:27:36,purchase,completed
5450,94,543,4289.12,GBP,2024-10-22 01:06:50,purchase,failed
5451,3783,167,316.02,EUR,2024-12-23 11:28:58,purchase,completed
5452,5374,245,3784.31,EUR,2024-12-17 16:06:52,purchase,completed
5453,55,687,3538.53,EUR,2024-12-28 04:57:35,purchase,completed
5454,2101,,3010.09,EUR,2024-05-18 00:46:49,transfer,completed
5455,4813,64,2167.98,AUD,2024-11-01 11:53:48,purchase,pending
5456,4589,429,878.43,CAD,2024-10-16 03:24:32,purchase,completed
5457,5233,676,4006.9,CAD,2024-12-28 16:32:50,purchase,completed
5458,2419,398,2229.29,GBP,2024-11-13 04:47:23,purchase,completed
5459,5903,175,1500.24,EUR,2024-09-24 18:47:16,purchase,completed
5460,4344,217,1363.89,EUR,2024-11-30 20:45:16,purchase,completed
5461,3733,350,4269.12,EUR,2024-08-04 10:46:13,purchase,completed
5462,3297,11,4117.71,GBP,2024-10-06 09:12:04,purchase,completed
5463,2983,,2951.39,EUR,2024-08-15 01:41:08,transfer,completed
5464,719,404,2276.83,AUD,2024-08-15 23:55:10,purchase,completed
5465,1524,,3935.1,GBP,2024-12-09 21:28:39,transfer,completed
5466,2256,138,1358.48,GBP,2024-12-15 07:45:16,purchase,completed
5467,1355,69,4745.04,AUD,2024-09-15 21:31:40,purchase,completed
5468,5688,7,1693.78,CAD,2024-12-31 00:47:34,purchase,completed
5469,4042,67,3051.71,EUR,2024-08-03 18:45:34,purchase,completed
5470,2940,63,1912.27,EUR,2024-08-27 17:18:19,purchase,completed
5471,5014,604,4322.33,AUD,2024-07-15 14:27:34,purchase,completed
5472,479,,2629.52,GBP,2024-04-16 04:46:14,transfer,completed
5473,4738,376,3489.62,GBP,2024-01-31 00:01:00,purchase,completed
5474,5689,275,415.97,AUD,2024-09-05 19:51:13,purchase,completed
5475,1720,592,2974.2,EUR,2024-04-14 01:56:38,purchase,completed
5476,2650,432,860.73,EUR,2024-12-04 10:20:10,purchase,completed
5477,1633,325,178.67,EUR,2024-10-29 22:48:34,refund,completed
5478,5705,401,670.07,EUR,2024-08-27 06:54:33,purchase,completed
5479,4131,761,374.75,AUD,2024-10-30 05:38:13,purchase,failed
5480,2528,,1559.29,EUR,2024-12-25 23:44:47,transfer,failed
5481,4916,482,912.05,EUR,2024-07-22 07:54:09,purchase,completed
5482,2330,361,3370.58,AUD,2024-10-16 19:53:01,purchase,completed
5483,1038,36,2838.62,EUR,2024-12-17 01:14:37,purchase,completed
5484,11,,720.27,GBP,2024-11-10 10:41:15,transfer,pending
5485,4530,151,1304.41,EUR,2024-05-22 14:59:48,purchase,completed
5486,3960,181,2163.69,EUR,2024-12-24 17:31:40,purchase,completed
5487,2591,,3442.76,EUR,2024-12-27 23:52:00,transfer,completed
5488,1942,310,751.24,GBP,2024-09-10 09:57:18,purchase,completed
5489,2948,575,210.73,CAD,2023-10-12 05:02:14,purchase,completed
5490,2039,549,1872.26,EUR,2024-11-23 23:15:06,purchase,pending
5491,4019,176,1602.3,CAD,2024-12-30 05:53:40,purchase,completed
5492,2461,195,163.82,CAD,2024-12-21 10:34:57,refund,completed
5493,5289,468,1670.25,EUR,2024-12-27 21:48:39,purchase,completed
5494,4042,,1417.43,EUR,2023-12-17 00:11:49,transfer,completed
5495,626,326,24.44,CAD,2024-12-24 08:33:32,purchase,completed
5496,3909,449,2793.53,CAD,2024-09-06 03:31:51,purchase,completed
5497,2875,778,691.75,EUR,2024-12-01 01:23:25,purchase,failed
5498,3204,192,2834.37,GBP,2024-12-30 01:30:16,purchase,completed
5499,3008,247,4250.11,EUR,2024-12-28 09:09:10,purchase,completed
5500,3999,22,3447.46,CAD,2024-12-21 05:53:40,purchase,completed
5501,1298,384,2531.17,EUR,2024-12-29 11:42:22,purchase,completed
5502,2543,235,3440.41,EUR,2024-11-22 09:06:57,purchase,completed
5503,1481,,585.99,CAD,2024-10-18 07:36:20,transfer,completed
5504,1652,508,132.15,EUR,2024-12-18 08:58:42,refund,failed
5505,5153,276,3892.12,CAD,2024-10-04 05:02:11,purchase,completed
5506,1985,,1335.81,CAD,2024-10-05 19:38:14,transfer,completed
5507,2717,4,628.08,GBP,2024-11-06 08:52:13,purchase,completed
5508,4460,22,3003.2,AUD,2024-08-01 12:40:08,purchase,completed
5509,3610,747,4712.43,EUR,2024-12-12 03:23:35,purchase,completed
5510,1226,112,3477.56,AUD,2024-04-26 01:16:22,purchase,completed
5511,3318,600,4520.32,AUD,2024-12-31 06:30:06,purchase,completed
5512,737,552,2683.74,EUR,2024-08-10 08:37:23,purchase,completed
5513,4882,80,2955.51,EUR,2024-08-05 03:06:49,purchase,completed
5514,2183,73,1040.0,EUR,2024-08-25 14:43:08,purchase,completed
5515,3469,30,612.58,GBP,2024-12-10 00:14:33,purchase,completed
5516,4054,237,2080.49,EUR,2024-11-30 16:30:05,purchase,completed
5517,609,109,3849.65,AUD,2024-06-19 22:16:28,purchase,completed
5518,1810,799,3160.9,EUR,2024-12-20 04:47:33,purchase,completed
5519,658,734,2356.15,CAD,2024-11-24 10:24:02,purchase,completed
5520,5221,721,1164.51,AUD,2024-11-27 23:33:04,purchase,completed
5521,836,691,1813.9,GBP,2024-11-04 22:30:43,purchase,completed
5522,1601,,805.37,GBP,2024-08-12 00:27:09,transfer,completed
5523,4880,38,1259.88,AUD,2024-11-28 03:26:48,purchase,failed
5524,1969,720,4217.92,EUR,2024-10-03 10:50:46,purchase,completed
5525,1290,,2755.34,CAD,2024-11-27 00:13:06,transfer,completed
5526,4947,396,3206.99,AUD,2024-12-01 10:57:46,purchase,completed
5527,3000,,1683.86,AUD,2024-06-20 04:16:20,transfer,completed
5528,717,520,1813.84,CAD,2023-08-26 19:02:17,purchase,completed
5529,2952,,4312.49,GBP,2024-09-28 07:56:30,transfer,completed
5530,1317,538,250.37,CAD,2024-09-05 10:53:16,refund,completed
5531,52,,1745.87,CAD,2024-06-29 06:49:46,transfer,completed
5532,4660,682,4267.88,EUR,2024-01-08 15:17:49,purchase,completed
5533,5472,325,4966.15,GBP,2024-08-06 13:51:44,purchase,completed
5534,3657,630,577.58,GBP,2024-11-18 00:21:32,purchase,completed
5535,4965,528,633.14,EUR,2024-04-03 04:38:24,purchase,completed
5536,4693,672,3904.64,EUR,2024-08-22 12:17:53,purchase,pending
5537,2739,547,4862.54,CAD,2024-12-24 18:27:14,purchase,completed
5538,939,542,2557.73,EUR,2024-07-06 16:58:30,purchase,failed
5539,1460,738,99.39,GBP,2024-10-05 11:07:37,purchase,completed
5540,4146,342,4916.37,CAD,2024-12-24 01:21:55,purchase,completed
5541,2452,160,2386.15,CAD,2024-11-11 11:07:21,purchase,completed
5542,340,277,2843.49,GBP,2024-12-22 03:23:34,purchase,completed
5543,4322,744,3834.27,GBP,2024-07-16 03:47:03,purchase,failed
5544,380,175,2938.34,AUD,2024-12-13 19:42:50,purchase,completed
5545,1304,33,216.03,GBP,2024-12-01 17:19:57,refund,completed
5546,4754,179,3619.27,EUR,2024-03-02 01:35:52,purchase,completed
5547,4388,378,2012.46,EUR,2024-12-15 05:49:12,purchase,completed
5548,2704,435,4931.75,AUD,2024-09-06 01:08:44,purchase,completed
5549,3112,658,4336.26,AUD,2024-12-29 10:33:02,purchase,completed
5550,4905,687,3501.41,AUD,2024-11-17 13:35:54,purchase,completed
5551,3406,678,981.58,EUR,2024-07-26 20:58:07,purchase,completed
5552,1651,,1132.83,CAD,2024-09-21 18:29:15,transfer,completed
5553,5829,495,2466.16,AUD,2024-11-02 12:32:39,purchase,completed
5554,2457,,609.43,GBP,2024-08-13 11:45:56,transfer,completed
5555,1429,,4529.56,CAD,2023-07-23 07:01:26,transfer,completed
5556,2432,657,4677.15,EUR,2024-12-25 11:38:31,purchase,completed
5557,868,383,4318.82,GBP,2024-12-26 06:25:23,purchase,completed
5558,2326,158,2785.36,EUR,2024-10-25 07:18:56,purchase,completed
5559,2297,,904.64,EUR,2023-05-25 06:12:32,transfer,completed
5560,4526,616,1280.72,AUD,2024-12-23 21:13:20,purchase,completed
5561,1928,313,1806.46,CAD,2024-11-01 14:53:04,purchase,completed
5562,2813,570,101.67,EUR,2024-11-12 12:41:11,refund,failed
5563,1597,460,2677.97,CAD,2024-05-11 03:50:07,purchase,completed
5564,554,22,4154.46,AUD,2024-10-17 10:12:46,purchase,completed
5565,5794,579,4365.01,GBP,2024-12-22 07:36:34,purchase,completed
5566,5062,244,3639.33,GBP,2024-12-31 14:22:03,purchase,completed
5567,4651,,2502.93,CAD,2024-12-18 19:35:58,transfer,completed
5568,2180,618,1250.47,GBP,2024-12-25 04:57:34,purchase,completed
5569,3096,47,573.66,EUR,2024-06-03 16:47:47,purchase,failed
5570,5921,,1399.31,CAD,2024-09-01 13:47:00,transfer,completed
5571,3169,745,3619.75,EUR,2024-12-01 02:42:46,purchase,failed
5572,5522,,2840.24,CAD,2024-10-23 07:51:04,transfer,completed
5573,4826,89,3482.97,CAD,2024-12-08 23:59:07,purchase,completed
5574,4397,86,2614.97,CAD,2024-11-07 09:23:51,purchase,completed
5575,4530,,1429.95,EUR,2024-08-03 06:33:21,transfer,completed
5576,5809,46,1086.33,AUD,2024-09-20 21:25:28,purchase,failed
5577,4202,327,1668.92,AUD,2023-07-24 20:21:13,purchase,completed
5578,3932,498,245.71,AUD,2024-07-08 17:54:42,refund,completed
5579,354,311,3062.03,CAD,2024-11-17 10:42:33,purchase,completed
5580,1808,276,152.59,AUD,2024-12-22 01:45:57,purchase,failed
5581,5309,518,1626.41,EUR,2024-05-08 16:30:36,purchase,failed
5582,1248,572,4440.41,AUD,2024-08-23 22:46:58,purchase,completed
5583,5609,442,2928.59,GBP,2024-06-29 08:59:36,purchase,completed
5584,5719,570,2793.26,AUD,2024-08-16 02:23:41,purchase,completed
5585,578,690,745.92,EUR,2024-05-27 03:34:48,purchase,completed
5586,3474,630,1664.14,EUR,2024-11-14 00:20:53,purchase,completed
5587,569,152,4593.15,AUD,2024-12-03 20:30:23,purchase,completed
5588,3209,647,229.43,AUD,2024-07-14 01:38:31,refund,completed
5589,3641,706,189.5,AUD,2024-12-31 13:53:56,purchase,completed
5590,253,797,4104.31,EUR,2024-07-05 05:45:48,purchase,completed
5591,3034,328,3268.17,GBP,2024-12-01 04:45:34,purchase,completed
5592,1155,53,3191.66,GBP,2024-07-19 10:30:33,purchase,completed
5593,4497,769,3521.93,EUR,2024-04-25 09:48:39,purchase,completed
5594,2382,178,358.05,CAD,2024-12-10 22:06:24,purchase,completed
5595,3159,496,1645.31,EUR,2024-09-06 19:28:31,purchase,failed
5596,1940,467,2488.36,EUR,2024-04-19 21:01:24,purchase,completed
5597,2301,679,260.21,AUD,2024-05-16 08:23:56,refund,completed
5598,299,523,2429.52,GBP,2024-12-16 01:12:24,purchase,failed
5599,2006,209,4310.2,CAD,2024-12-15 03:21:35,purchase,completed
5600,1891,293,3830.42,CAD,2024-09-21 04:31:17,purchase,failed
5601,1766,234,2946.82,EUR,2024-07-22 04:19:45,purchase,completed
5602,157,534,51.62,EUR,2024-07-26 00:19:59,purchase,completed
5603,4343,472,2114.23,GBP,2024-11-19 01:07:39,purchase,completed
5604,5795,,3783.66,EUR,2024-12-18 16:25:11,transfer,pending
5605,2599,306,685.95,EUR,2024-11-10 20:39:40,purchase,completed
5606,569,,4423.04,AUD,2024-12-16 11:11:52,transfer,completed
5607,4669,,418.79,GBP,2024-12-26 21:52:40,transfer,completed
5608,63,193,4291.78,AUD,2024-11-20 01:17:41,purchase,completed
5609,3412,,2207.22,GBP,2024-12-25 22:45:32,transfer,completed
5610,715,259,109.22,CAD,2024-09-05 10:51:59,purchase,completed
5611,2673,415,59.19,GBP,2024-12-16 00:21:13,refund,completed
5612,4846,639,2470.9,AUD,2024-09-10 09:34:50,purchase,completed
5613,61,216,1844.43,EUR,2024-12-27 19:57:46,purchase,completed
5614,4817,,1053.39,GBP,2024-12-26 14:57:35,transfer,completed
5615,1521,300,1769.56,GBP,2024-11-05 14:03:33,purchase,completed
5616,59,,1639.39,EUR,2024-04-07 03:06:03,transfer,completed
5617,1188,459,1167.6,EUR,2024-12-28 10:28:42,purchase,pending
5618,1601,701,46.37,GBP,2024-12-12 23:57:45,purchase,completed
5619,5922,402,4096.86,EUR,2024-06-10 11:28:34,purchase,failed
5620,1180,289,237.94,GBP,2024-10-08 03:13:04,purchase,completed
5621,5982,232,4472.25,EUR,2024-04-01 12:22:15,purchase,completed
5622,4377,,903.82,EUR,2024-10-12 01:15:28,transfer,completed
5623,3044,43,2566.51,EUR,2024-12-28 08:39:39,purchase,completed
5624,2686,789,4444.6,AUD,2024-05-31 03:38:15,purchase,completed
5625,5511,,3774.91,AUD,2024-07-06 11:44:36,transfer,completed
5626,4072,700,2580.78,EUR,2023-12-23 06:40:39,purchase,failed
5627,2233,762,2515.46,EUR,2024-05-14 06:30:49,purchase,completed
5628,1561,263,1903.73,AUD,2024-04-20 22:59:26,purchase,completed
5629,620,,3787.25,CAD,2024-09-20 11:44:32,transfer,completed
5630,4518,689,1601.6,AUD,2024-08-04 11:31:58,purchase,failed
5631,5159,631,3115.84,AUD,2024-11-30 14:52:22,purchase,completed
5632,4936,106,2706.96,AUD,2024-12-25 00:23:10,purchase,failed
5633,4810,104,3422.81,EUR,2024-11-06 14:36:04,purchase,completed
5634,3920,,2803.15,GBP,2024-12-12 18:53:35,transfer,completed
5635,2757,245,2225.64,EUR,2024-10-27 07:17:30,purchase,completed
5636,4513,39,2095.82,CAD,2024-10-18 01:02:36,purchase,completed
5637,3073,151,2253.93,CAD,2024-12-15 03:27:03,purchase,completed
5638,1263,,914.01,EUR,2024-11-03 15:35:57,transfer,completed
5639,598,82,212.75,EUR,2024-09-05 11:44:01,refund,completed
5640,1891,84,1024.14,CAD,2024-06-20 11:45:20,purchase,completed
5641,1766,199,1074.2,EUR,2024-05-12 16:15:14,purchase,completed
5642,1181,11,4066.17,CAD,2024-02-11 13:55:16,purchase,completed
5643,864,103,1194.9,EUR,2024-12-24 22:16:30,purchase,completed
5644,1822,437,811.55,CAD,2024-10-18 12:30:57,purchase,failed
5645,4240,,3408.13,EUR,2023-01-19 21:55:48,transfer,completed
5646,3340,650,92.05,CAD,2024-11-29 00:35:40,refund,completed
5647,3632,456,1703.33,EUR,2024-11-18 22:06:01,purchase,completed
5648,4960,509,2726.12,EUR,2024-12-27 13:59:34,purchase,pending
5649,988,313,3983.38,EUR,2024-09-03 08:39:03,purchase,completed
5650,4176,660,1973.65,CAD,2024-10-10 13:55:24,purchase,completed
5651,3278,464,647.27,EUR,2024-12-11 01:28:10,purchase,completed
5652,2911,571,4328.38,CAD,2024-08-15 20:13:06,purchase,completed
5653,5066,572,1897.12,EUR,2024-12-19 06:04:50,purchase,completed
5654,4659,,4381.11,EUR,2024-10-18 15:18:25,transfer,failed
5655,1304,666,4104.82,GBP,2024-11-21 04:20:17,purchase,completed
5656,5381,389,2056.55,GBP,2024-01-31 21:58:39,purchase,completed
5657,3952,,17.72,GBP,2024-12-27 18:25:12,transfer,completed
5658,755,277,2946.53,GBP,2024-06-23 22:39:35,purchase,completed
5659,4816,464,533.34,GBP,2023-02-26 17:42:52,purchase,completed
5660,3293,294,3819.57,EUR,2024-09-11 11:47:24,purchase,completed
