settlement_id,transaction_id,settlement_date,currency,settled_amount,processing_fee,status
5017,6580,2025-01-01 08:06:06,EUR,2321.19,35.35,settled
5018,6581,2024-10-04 08:02:07,GBP,29.64,0.45,settled
5019,6582,2024-09-09 18:39:07,AUD,4056.71,61.78,settled
5020,6585,2024-12-11 07:51:23,AUD,268.54,4.09,settled
5021,6587,2024-09-08 11:03:07,EUR,642.47,9.78,settled
5022,6589,2024-12-26 22:56:07,EUR,4078.75,62.11,settled
5023,6590,2024-11-13 12:36:59,EUR,4538.90,97.36,settled
5024,6591,2024-11-23 11:41:24,EUR,2298.04,35.00,settled
5025,6592,2024-04-20 01:10:58,CAD,1765.10,26.88,settled
5026,6593,2025-01-02 12:04:47,AUD,259.65,3.95,settled
5027,6596,2024-09-19 19:30:13,CAD,3247.18,49.45,settled
5028,6597,2024-11-07 03:54:07,CAD,1922.51,29.28,settled
5029,6599,2024-10-24 00:42:11,GBP,2485.97,37.86,settled
5030,6600,2024-12-22 00:33:51,EUR,2248.83,34.25,settled
5031,6601,2024-10-18 21:48:33,EUR,2229.86,24.80,settled
5032,6602,2024-05-21 09:50:15,CAD,292.55,4.46,settled
5033,6603,2024-07-28 18:16:03,CAD,2829.27,43.09,settled
5034,6605,2024-12-16 06:18:45,AUD,1403.49,21.37,settled
5035,6606,2024-10-01 03:59:46,EUR,3979.28,102.03,settled
5036,6607,2024-11-22 00:00:40,CAD,794.69,20.38,settled
5037,6608,2024-11-12 19:12:21,AUD,2993.06,45.58,settled
5038,6609,2024-04-27 01:15:48,EUR,185.35,2.82,settled
5039,6611,2024-11-27 04:25:14,CAD,3781.08,57.58,settled
5040,6612,2024-12-18 19:22:17,EUR,4641.39,70.68,settled
5041,6613,2024-12-20 02:01:35,CAD,1740.64,26.51,settled
5042,6614,2024-03-22 23:54:38,CAD,4592.39,69.93,settled
5043,6615,2024-12-27 09:07:03,AUD,926.96,14.12,settled
5044,6616,2024-11-03 02:07:47,AUD,2638.67,40.18,settled
5045,6617,2024-07-26 15:26:41,GBP,2492.67,37.96,settled
5046,6618,2024-12-22 10:55:02,AUD,4533.05,69.03,settled
5047,6619,2024-03-19 18:17:18,GBP,1293.11,19.69,settled
5048,6620,2024-12-27 18:10:02,AUD,4825.93,123.74,settled
5049,6621,2023-08-02 22:08:09,GBP,1169.07,17.80,settled
5050,6622,2024-09-19 14:13:43,GBP,676.63,10.30,settled
5051,6624,2025-01-01 23:23:42,AUD,3654.90,55.66,settled
5052,6625,2024-12-17 11:15:18,AUD,4190.52,63.82,settled
5053,6626,2023-12-11 21:13:06,CAD,4035.07,61.45,settled
5054,6627,2023-01-07 15:56:48,CAD,330.20,13.76,settled
5055,6628,2024-12-03 00:06:45,EUR,3651.44,55.61,settled
5056,6629,2025-01-03 10:47:11,CAD,1141.84,29.28,settled
5057,6630,2024-12-25 14:02:29,CAD,4854.80,73.93,settled
5058,6631,2024-10-10 05:37:32,GBP,4159.09,106.64,settled
5059,6633,2024-11-12 10:03:54,EUR,2577.18,39.25,settled
5060,6634,2024-12-17 13:17:41,CAD,3602.29,54.86,settled
5061,6635,2024-12-12 15:46:16,AUD,1130.45,17.22,settled
5062,6636,2024-04-13 03:49:40,EUR,3610.79,92.58,settled
5063,6637,2024-07-27 08:59:34,GBP,1221.31,31.32,settled
5064,6638,2024-11-23 20:32:15,CAD,739.23,11.26,settled
5065,6639,2024-11-23 16:28:10,GBP,3280.06,49.95,settled
5066,6641,2024-12-10 03:58:34,EUR,4347.26,111.47,settled
5067,6644,2024-11-21 16:51:27,EUR,578.95,8.82,settled
5068,6645,2024-10-14 05:25:09,GBP,3636.18,55.37,settled
5069,6647,2024-03-18 05:01:49,EUR,1301.38,19.82,settled
5070,6648,2024-12-22 17:21:18,CAD,202.22,5.19,settled
5071,6650,2024-06-26 22:01:29,EUR,1605.74,24.45,settled
5072,6651,2024-12-13 09:16:39,EUR,3615.76,55.06,settled
5073,6652,2024-12-24 19:29:35,GBP,658.40,10.03,settled
5074,6653,2024-10-25 06:16:08,CAD,822.52,12.53,settled
5075,6654,2024-12-27 22:46:31,CAD,1949.41,29.69,settled
5076,6655,2024-08-01 00:15:04,CAD,569.31,8.67,settled
5077,6658,2024-10-14 09:03:44,AUD,3795.59,57.80,settled
5078,6659,2024-10-22 12:57:02,EUR,2500.51,38.08,settled
5079,6660,2025-01-01 17:32:54,EUR,4835.66,73.64,settled
5080,6661,2024-12-19 10:40:21,EUR,1026.81,15.64,settled
5081,6662,2024-03-21 15:15:18,GBP,50.23,0.77,settled
5082,6663,2024-11-30 22:22:51,AUD,4796.50,73.04,settled
5083,6664,2024-12-22 08:13:09,EUR,264.94,4.03,settled
5084,6665,2024-12-19 16:55:46,CAD,255.55,3.89,settled
5085,6666,2024-10-12 20:52:27,CAD,3765.00,57.33,settled
5086,6667,2024-12-04 11:37:32,GBP,3670.81,55.90,settled
5087,6668,2024-08-24 10:44:10,AUD,4299.55,65.48,settled
5088,6669,2024-12-02 00:09:00,EUR,911.98,13.89,settled
5089,6670,2023-08-07 12:41:10,GBP,1669.13,25.42,settled
5090,6671,2024-11-29 14:24:04,AUD,6.89,0.10,settled
5091,6672,2024-11-08 17:43:11,EUR,1391.85,21.20,settled
5092,6673,2024-01-25 00:25:29,EUR,50.84,0.77,settled
5093,6674,2023-07-05 12:36:20,AUD,3116.86,47.46,settled
5094,6676,2024-10-22 15:51:01,GBP,3978.19,60.58,settled
5095,6677,2024-11-18 05:17:40,GBP,2759.89,70.77,settled
5096,6678,2024-12-16 07:46:44,AUD,419.53,6.39,settled
5097,6679,2024-10-16 08:30:49,CAD,168.48,1.87,settled
5098,6680,2024-12-28 02:22:08,AUD,2700.87,41.13,settled
5099,6681,2024-11-16 15:50:03,EUR,389.13,9.98,settled
5100,6682,2024-11-11 09:01:09,AUD,2999.85,45.68,settled
5101,6683,2024-08-24 04:37:12,CAD,3810.77,58.03,settled
5102,6684,2024-10-27 21:38:14,CAD,3477.91,52.96,settled
5103,6685,2023-12-28 18:19:08,EUR,82.66,1.26,settled
5104,6687,2024-04-02 03:59:17,CAD,3305.49,50.34,settled
5105,6688,2024-03-30 04:29:56,EUR,1842.57,28.06,settled
5106,6689,2024-06-05 14:48:13,CAD,3800.37,97.45,settled
5107,6690,2024-09-21 15:35:33,AUD,1820.94,27.73,settled
5108,6691,2024-04-14 11:01:42,CAD,2665.77,40.60,settled
5109,6692,2024-12-06 05:47:51,AUD,2334.93,35.56,settled
5110,6693,2025-01-02 16:09:56,AUD,1412.97,21.52,settled
5111,6694,2024-01-20 04:44:13,EUR,2269.07,34.55,settled
5112,6695,2025-01-02 03:15:12,GBP,1318.66,20.08,settled
5113,6696,2024-11-22 22:14:49,AUD,240.42,6.16,settled
5114,6697,2024-11-20 18:33:56,EUR,89.02,1.91,settled
5115,6698,2024-07-26 06:49:36,AUD,4332.50,65.98,settled
5116,6699,2024-11-01 06:58:18,EUR,3246.68,49.44,settled
5117,6700,2024-12-21 04:10:28,EUR,2505.19,38.15,settled
5118,6701,2024-12-18 07:44:25,GBP,2854.91,43.48,settled
5119,6702,2024-05-20 01:12:08,EUR,3607.62,54.94,settled
5120,6703,2024-11-07 11:27:21,CAD,2676.46,29.77,settled
5121,6705,2024-11-19 03:44:09,EUR,2337.23,35.59,settled
5122,6706,2024-07-07 20:35:34,EUR,3357.28,51.13,settled
5123,6707,2024-11-12 07:49:26,CAD,1104.18,16.81,settled
5124,6708,2024-12-03 13:22:43,GBP,2990.72,45.54,settled
5125,6709,2024-12-29 08:32:10,CAD,4845.30,73.79,settled
5126,6710,2024-12-19 11:06:24,EUR,2135.31,32.52,settled
5127,6711,2024-12-09 18:35:14,EUR,1467.27,22.34,settled
5128,6713,2024-12-10 06:14:30,GBP,4425.71,113.48,settled
5129,6714,2024-06-05 23:37:55,EUR,4179.30,63.64,settled
5130,6715,2024-06-09 18:23:09,GBP,498.87,12.79,settled
5131,6716,2024-08-12 22:23:26,GBP,1343.32,34.44,settled
5132,6717,2024-09-12 17:55:58,GBP,2465.52,37.55,settled
5133,6719,2024-12-28 15:41:38,CAD,3859.06,58.77,settled
5134,6721,2024-12-31 08:45:16,EUR,1117.03,17.01,settled
5135,6722,2023-07-25 09:25:34,GBP,4331.54,65.96,settled
5136,6723,2024-06-27 22:58:36,EUR,3049.35,46.44,settled
5137,6725,2024-11-02 15:33:09,EUR,767.46,11.69,settled
5138,6726,2024-12-16 14:07:17,EUR,2379.23,36.23,settled
5139,6728,2024-11-07 15:29:20,GBP,267.37,4.07,settled
5140,6729,2024-12-26 22:39:13,GBP,3492.70,53.19,settled
5141,6731,2024-12-03 16:47:46,EUR,2793.39,42.54,settled
5142,6733,2024-08-11 14:04:31,EUR,4570.94,69.61,settled
5143,6734,2024-12-06 23:30:13,AUD,4493.25,68.43,settled
5144,6735,2024-08-12 18:19:56,EUR,1895.41,28.86,settled
5145,6736,2024-11-07 11:03:00,EUR,2204.69,33.57,settled
5146,6737,2024-12-19 11:08:56,EUR,1514.61,23.07,settled
5147,6738,2024-11-25 02:49:07,EUR,2817.88,42.91,settled
5148,6739,2024-12-01 12:52:30,CAD,753.96,19.33,settled
5149,6740,2024-12-07 10:44:42,AUD,1780.02,27.11,settled
5150,6741,2024-12-15 16:28:50,EUR,4150.51,63.21,settled
5151,6744,2024-11-19 18:48:35,AUD,28.44,0.43,settled
5152,6745,2024-11-06 19:39:13,EUR,3688.37,56.17,settled
5153,6746,2024-11-11 07:10:36,EUR,2445.13,37.24,settled
5154,6748,2024-04-25 03:40:54,CAD,721.23,10.98,settled
5155,6750,2024-12-19 16:21:13,EUR,4348.68,66.22,settled
5156,6752,2024-11-26 03:39:15,GBP,1361.16,20.73,settled
5157,6753,2024-12-28 13:08:19,EUR,3068.93,46.73,settled
5158,6755,2024-08-18 04:13:57,EUR,2415.62,36.79,settled
5159,6756,2024-12-02 17:03:11,AUD,3426.27,52.18,settled
5160,6757,2024-09-22 16:08:31,CAD,329.06,5.01,settled
5161,6758,2024-12-27 21:26:44,AUD,1991.03,30.32,settled
5162,6760,2024-10-23 08:24:59,AUD,2900.81,120.87,settled
5163,6761,2023-12-07 07:15:18,CAD,4554.29,69.35,settled
5164,6762,2024-10-04 13:15:00,AUD,1973.87,30.06,settled
5165,6764,2024-12-30 16:37:07,CAD,3019.22,45.98,settled
5166,6765,2024-10-15 10:55:00,CAD,2050.87,31.23,settled
5167,6766,2024-07-20 11:32:44,GBP,1949.86,29.69,settled
5168,6767,2024-10-19 01:23:54,CAD,4789.25,72.93,settled
5169,6771,2024-12-06 23:34:20,AUD,4043.99,61.58,settled
5170,6772,2024-08-20 14:28:05,EUR,3752.47,57.14,settled
5171,6774,2024-09-27 11:45:15,GBP,1974.45,30.07,settled
5172,6775,2024-12-06 21:47:06,EUR,2321.46,59.52,settled
5173,6777,2025-01-01 02:44:03,CAD,4866.81,74.11,settled
5174,6778,2024-10-26 16:26:12,CAD,4841.59,124.14,settled
5175,6779,2024-11-08 23:20:16,CAD,2234.80,34.03,settled
5176,6781,2024-12-01 05:06:47,CAD,589.93,6.56,settled
5177,6782,2024-12-08 18:52:28,AUD,4235.66,64.50,settled
5178,6784,2024-11-27 09:05:35,GBP,3669.71,55.88,settled
5179,6786,2024-07-02 08:59:33,AUD,2030.44,30.92,settled
5180,6790,2024-11-05 03:47:43,GBP,1511.60,38.76,settled
5181,6792,2024-11-20 17:59:11,CAD,367.67,4.09,settled
5182,6794,2024-12-28 15:12:41,GBP,1025.11,15.61,settled
5183,6795,2024-12-31 11:40:55,AUD,1909.28,79.55,settled
5184,6796,2024-11-25 18:25:41,EUR,681.95,10.39,settled
5185,6798,2024-12-18 03:46:54,CAD,263.32,4.01,settled
5186,6799,2024-06-28 15:03:36,EUR,4359.88,66.39,settled
5187,6801,2024-12-08 21:02:27,GBP,699.15,17.93,settled
5188,6802,2024-12-27 12:00:02,EUR,553.99,8.44,settled
5189,6804,2024-12-15 11:48:41,CAD,606.07,9.23,settled
5190,6805,2024-09-25 08:03:16,CAD,2698.37,41.09,settled
5191,6806,2024-12-31 13:12:15,CAD,293.71,4.47,settled
5192,6807,2024-01-02 13:17:57,EUR,2206.33,33.60,settled
5193,6808,2024-11-27 20:54:33,CAD,3819.68,58.17,settled
5194,6809,2024-12-29 16:14:37,AUD,546.28,8.32,settled
5195,6811,2024-10-30 17:49:12,CAD,3229.61,49.18,settled
5196,6812,2024-09-26 09:39:48,EUR,753.13,11.47,settled
5197,6813,2024-12-26 15:27:59,AUD,1591.09,40.80,settled
5198,6814,2024-11-22 08:17:38,AUD,4252.95,109.05,settled
5199,6816,2024-02-02 14:39:52,AUD,4539.30,69.13,settled
5200,6817,2024-06-20 01:37:35,AUD,555.71,8.46,settled
5201,6818,2024-12-28 19:32:38,GBP,715.00,10.89,settled
5202,6820,2023-05-23 22:53:24,GBP,378.61,5.77,settled
5203,6821,2024-06-19 21:25:55,AUD,74.00,1.13,settled
5204,6822,2024-03-19 16:05:14,EUR,607.15,9.25,settled
5205,6823,2024-11-12 07:56:16,GBP,4828.82,73.54,settled
5206,6824,2025-01-02 13:27:55,GBP,1681.75,43.12,settled
5207,6825,2024-08-31 21:19:47,EUR,3155.92,80.92,settled
5208,6827,2024-09-02 16:57:17,EUR,1527.73,23.27,settled
5209,6828,2024-11-16 07:32:58,GBP,294.65,4.49,settled
5210,6829,2024-11-20 18:34:28,CAD,371.34,5.66,settled
5211,6830,2024-11-07 17:53:57,GBP,2715.79,41.36,settled
5212,6831,2024-09-04 05:26:05,EUR,115.49,2.96,settled
5213,6832,2024-12-30 21:24:52,AUD,1981.94,30.18,settled
5214,6833,2024-09-08 20:34:50,EUR,4039.05,61.51,settled
5215,6834,2024-12-19 16:03:27,CAD,1048.44,15.97,settled
5216,6835,2024-12-24 06:04:43,EUR,1142.24,17.39,settled
5217,6836,2024-12-12 00:55:13,EUR,3727.79,56.77,settled
5218,6838,2024-12-11 00:54:17,EUR,1644.71,25.05,settled
5219,6839,2024-09-14 21:03:57,AUD,4506.24,68.62,settled
5220,6840,2024-07-17 00:24:25,AUD,2071.17,31.54,settled
5221,6841,2024-06-16 12:06:12,CAD,1490.29,22.69,settled
5222,6842,2024-10-15 14:40:47,EUR,2273.31,34.62,settled
5223,6844,2024-03-26 03:35:28,CAD,230.46,3.51,settled
5224,6845,2024-12-17 13:51:00,EUR,581.24,8.85,settled
5225,6846,2024-12-30 11:12:04,GBP,1151.72,29.53,settled
5226,6847,2024-10-17 02:06:02,GBP,926.02,14.10,settled
5227,6848,2025-01-02 14:42:09,EUR,2767.35,70.96,settled
5228,6849,2024-09-22 20:56:23,GBP,216.50,3.30,settled
5229,6850,2024-08-28 08:18:38,EUR,3389.26,51.61,settled
5230,6851,2024-10-18 08:25:28,GBP,1327.35,20.21,settled
5231,6852,2024-12-03 13:38:00,GBP,3844.02,58.54,settled
5232,6853,2024-11-05 05:03:23,EUR,85.28,1.30,settled
5233,6856,2024-06-06 06:38:56,CAD,3343.49,85.73,settled
5234,6857,2024-12-29 12:21:29,CAD,2219.06,33.79,settled
5235,6858,2024-10-11 01:32:59,EUR,3382.59,51.51,settled
5236,6859,2024-07-24 09:36:27,EUR,3563.88,54.27,settled
5237,6860,2024-09-19 11:49:43,GBP,492.64,7.50,settled
5238,6861,2025-01-02 15:51:29,EUR,88.69,1.35,settled
5239,6862,2024-11-29 22:44:16,EUR,4108.17,62.56,settled
5240,6863,2024-12-27 18:15:58,EUR,2973.90,45.29,settled
5241,6864,2024-11-08 06:50:56,EUR,1382.96,35.46,settled
5242,6865,2024-12-29 01:25:06,EUR,3598.71,54.80,settled
5243,6866,2024-09-11 18:55:26,CAD,3377.78,51.44,settled
5244,6867,2024-12-02 11:56:16,CAD,545.54,8.31,settled
5245,6868,2024-07-18 17:38:43,AUD,460.80,7.02,settled
5246,6870,2024-10-15 23:00:18,GBP,2147.98,89.50,settled
5247,6873,2025-01-02 13:03:21,EUR,3457.06,52.65,settled
5248,6874,2024-11-26 09:30:19,EUR,3018.91,45.97,settled
5249,6875,2024-12-29 15:05:44,EUR,2155.03,32.82,settled
5250,6876,2024-07-10 20:58:49,EUR,778.90,11.86,settled
5251,6877,2024-12-29 17:35:19,EUR,583.58,8.89,settled
5252,6878,2024-06-28 14:29:07,EUR,26.80,0.41,settled
5253,6879,2024-12-15 15:32:35,AUD,1759.93,26.80,settled
5254,6880,2024-02-19 05:29:22,AUD,1684.77,70.20,settled
5255,6881,2024-07-13 01:14:32,AUD,3490.01,89.49,settled
5256,6882,2024-06-25 16:20:04,EUR,1787.40,27.22,settled
5257,6883,2024-01-24 05:32:13,EUR,1236.22,18.83,settled
5258,6884,2024-09-15 16:52:26,EUR,2809.43,72.04,settled
5259,6885,2024-06-05 20:36:21,EUR,732.50,11.15,settled
5260,6886,2024-02-10 18:55:02,EUR,2258.85,57.92,settled
5261,6887,2024-12-04 06:46:37,GBP,2357.48,35.90,settled
5262,6888,2024-12-08 06:43:26,CAD,102.85,1.57,settled
5263,6889,2024-12-13 02:13:46,AUD,117.17,1.78,settled
5264,6890,2024-10-20 13:52:45,EUR,1981.17,30.17,settled
5265,6891,2024-08-26 05:58:30,EUR,4483.96,68.28,settled
5266,6892,2024-10-07 04:22:14,GBP,4825.57,123.73,settled
5267,6893,2024-12-18 00:48:20,GBP,178.93,2.72,settled
5268,6894,2024-10-05 20:35:28,AUD,737.85,11.24,settled
5269,6896,2024-01-17 21:08:11,EUR,4523.72,68.89,settled
5270,6902,2024-12-02 07:21:14,AUD,1213.06,18.47,settled
5271,6903,2023-11-10 03:24:16,EUR,3336.77,50.81,settled
5272,6904,2023-11-23 01:50:21,EUR,4687.59,71.38,settled
5273,6906,2024-09-25 18:28:25,AUD,2751.34,70.55,settled
5274,6908,2024-11-22 16:22:30,EUR,1244.75,51.86,settled
5275,6909,2024-12-08 14:28:45,EUR,91.05,1.39,settled
5276,6911,2024-07-29 23:52:18,CAD,270.13,4.11,settled
5277,6912,2024-12-28 01:12:52,GBP,2713.35,41.32,settled
5278,6914,2024-06-26 11:13:44,EUR,4137.33,63.01,settled
5279,6915,2024-11-08 13:49:44,EUR,92.22,1.40,settled
5280,6916,2024-12-12 09:51:32,EUR,1425.43,21.71,settled
5281,6918,2024-12-20 04:17:13,EUR,1434.45,21.84,settled
5282,6920,2024-07-07 23:19:00,EUR,506.98,7.72,settled
5283,6921,2024-03-27 22:03:13,EUR,4709.88,71.72,settled
5284,6922,2024-06-15 12:52:16,AUD,4181.98,63.69,settled
5285,6923,2024-10-09 22:21:49,EUR,3443.72,52.44,settled
5286,6924,2024-09-10 23:24:33,GBP,487.34,7.42,settled
5287,6925,2024-08-05 10:44:04,GBP,2887.17,43.97,settled
5288,6926,2024-09-12 06:22:46,EUR,29.55,0.45,settled
5289,6927,2024-12-12 11:13:39,EUR,4432.83,67.51,settled
5290,6929,2024-12-24 09:15:26,EUR,675.40,10.29,settled
5291,6930,2024-08-29 01:40:55,EUR,639.96,16.41,settled
5292,6931,2024-11-12 12:23:09,EUR,837.89,12.76,settled
5293,6932,2024-11-14 07:42:07,EUR,1259.78,19.18,settled
5294,6933,2024-09-24 21:19:40,GBP,1388.21,21.14,settled
5295,6934,2025-01-02 04:52:11,CAD,4253.82,177.24,settled
5296,6935,2024-11-05 17:49:16,EUR,1761.29,26.82,settled
5297,6937,2024-11-29 13:46:04,AUD,3557.15,54.17,settled
5298,6938,2024-07-22 05:25:19,EUR,2272.31,34.60,settled
5299,6939,2024-05-24 01:32:40,GBP,2593.98,39.50,settled
5300,6940,2024-12-13 09:25:58,AUD,1530.71,23.31,settled
5301,6943,2024-11-15 00:02:51,CAD,2676.71,40.76,settled
5302,6944,2024-07-09 21:25:39,GBP,1820.87,27.73,settled
5303,6945,2024-11-25 20:47:34,EUR,3140.37,47.82,settled
5304,6946,2024-11-05 02:18:18,GBP,1992.36,30.34,settled
5305,6947,2024-08-05 23:10:27,EUR,309.18,4.71,settled
5306,6948,2024-12-18 07:11:58,GBP,2530.11,38.53,settled
5307,6949,2024-11-28 02:41:20,AUD,250.39,3.81,settled
5308,6950,2024-07-22 19:56:18,GBP,1999.60,30.45,settled
5309,6951,2024-03-29 19:33:30,GBP,1418.03,21.59,settled
5310,6953,2023-06-06 17:54:23,CAD,1646.37,25.07,settled
5311,6954,2024-09-07 03:49:31,CAD,459.93,7.00,settled
5312,6955,2024-07-24 01:28:38,EUR,4321.44,65.81,settled
5313,6956,2023-09-22 14:55:09,GBP,2248.18,34.24,settled
5314,6957,2025-01-02 09:40:39,CAD,4215.78,64.20,settled
5315,6958,2024-11-01 21:33:50,EUR,2869.61,73.58,settled
5316,6959,2024-01-26 02:48:02,EUR,602.94,9.18,settled
5317,6960,2024-04-06 03:24:07,EUR,4890.93,74.48,settled
5318,6961,2024-07-19 01:58:10,AUD,132.87,2.02,settled
5319,6962,2024-10-21 13:19:17,AUD,3067.42,46.71,settled
5320,6963,2024-12-21 00:46:37,AUD,1118.37,17.03,settled
5321,6965,2024-08-16 07:07:39,CAD,293.17,4.46,settled
5322,6967,2024-12-29 11:45:11,EUR,430.98,6.56,settled
5323,6968,2024-07-02 19:06:28,GBP,2878.59,43.84,settled
5324,6969,2024-10-14 19:13:32,GBP,248.20,3.78,settled
5325,6971,2023-06-21 11:37:31,EUR,3370.70,51.33,settled
5326,6972,2024-10-31 13:56:32,EUR,3066.30,46.69,settled
5327,6973,2024-12-22 18:52:48,AUD,1401.21,21.34,settled
5328,6974,2024-07-08 20:38:16,EUR,3721.28,56.67,settled
5329,6975,2024-04-08 14:49:53,CAD,4580.18,117.44,settled
5330,6976,2024-07-31 07:16:52,GBP,2435.58,37.09,settled
5331,6978,2024-11-11 12:35:13,EUR,4008.09,61.04,settled
5332,6979,2023-12-18 11:26:15,EUR,3842.13,58.51,settled
5333,6980,2024-05-27 22:37:01,CAD,2849.44,73.06,settled
5334,6982,2024-10-23 00:01:55,EUR,853.79,13.00,settled
5335,6983,2024-09-23 03:17:38,GBP,4195.47,107.58,settled
5336,6984,2024-09-08 19:18:41,GBP,2430.33,37.01,settled
5337,6986,2024-10-06 07:12:15,GBP,3865.32,58.86,settled
5338,6987,2024-12-10 15:57:15,CAD,3846.42,58.57,settled
5339,6990,2024-06-09 01:15:41,AUD,1516.20,23.09,settled
5340,6992,2024-12-23 12:21:10,EUR,281.47,4.29,settled
5341,6993,2024-12-13 02:18:05,AUD,4542.97,69.18,settled
5342,6994,2024-10-31 09:17:53,AUD,3315.52,36.88,settled
5343,6995,2024-04-24 11:01:42,EUR,1734.88,44.48,settled
5344,6996,2024-04-06 16:21:11,GBP,2654.41,40.42,settled
5345,6998,2024-12-05 12:26:25,CAD,152.13,2.32,settled
5346,6999,2024-12-27 09:43:46,AUD,3030.98,46.16,settled
5347,7000,2024-12-13 23:22:25,EUR,3926.93,59.80,settled
5348,7001,2024-07-22 15:11:06,CAD,3888.87,99.71,settled
5349,7002,2024-03-25 00:49:09,EUR,1969.74,30.00,settled
5350,7003,2024-12-07 12:20:17,EUR,1613.74,24.57,settled
5351,7004,2024-11-22 06:54:12,GBP,1833.30,47.01,settled
5352,7005,2024-07-30 05:30:26,AUD,4567.66,69.56,settled
5353,7007,2024-12-27 19:03:56,EUR,1733.64,37.19,settled
5354,7008,2024-06-26 20:29:47,GBP,1833.81,27.93,settled
5355,7009,2023-08-26 16:59:02,CAD,4138.34,63.02,settled
5356,7010,2024-11-12 10:02:54,GBP,170.03,2.59,settled
5357,7011,2024-12-18 02:46:54,AUD,2366.26,98.59,settled
5358,7013,2025-01-02 07:21:44,GBP,2824.57,72.42,settled
5359,7014,2024-07-31 08:37:17,GBP,3819.19,58.16,settled
5360,7016,2024-08-26 05:30:59,AUD,2933.90,44.68,settled
5361,7017,2024-11-25 12:28:53,AUD,2258.72,57.92,settled
5362,7018,2024-05-09 06:50:38,AUD,2428.74,36.99,settled
5363,7019,2024-10-30 05:02:13,AUD,3139.73,47.81,settled
5364,7020,2024-09-10 23:41:23,EUR,21.37,0.33,settled
5365,7021,2023-07-22 15:56:54,GBP,3031.10,46.16,settled
5366,7022,2024-09-01 05:47:55,GBP,124.90,1.90,settled
5367,7023,2024-11-08 01:07:50,EUR,2857.04,73.26,settled
5368,7024,2024-12-24 10:03:02,EUR,2774.62,42.25,settled
5369,7025,2024-12-27 06:55:19,AUD,495.44,7.54,settled
5370,7026,2024-03-18 20:06:12,CAD,4853.97,124.46,settled
5371,7027,2024-05-07 12:35:06,CAD,763.14,11.62,settled
5372,7028,2024-10-31 14:53:05,EUR,3968.09,101.75,settled
5373,7029,2024-11-13 04:15:21,CAD,33.08,0.50,settled
5374,7032,2024-06-13 20:22:27,EUR,2880.91,43.87,settled
5375,7033,2024-05-14 21:41:39,EUR,2320.58,35.34,settled
5376,7035,2024-03-11 13:01:05,EUR,219.61,3.34,settled
5377,7037,2024-04-13 11:18:48,GBP,1130.77,17.22,settled
5378,7038,2024-06-03 10:15:02,AUD,2599.27,39.58,settled
5379,7040,2024-12-31 18:04:42,CAD,2096.05,31.92,settled
5380,7041,2024-10-03 15:14:37,CAD,4178.19,63.63,settled
5381,7042,2024-10-31 21:14:41,EUR,2400.44,36.55,settled
5382,7043,2024-03-21 22:20:11,EUR,251.00,3.82,settled
5383,7044,2024-09-10 09:20:28,GBP,2017.73,30.73,settled
5384,7045,2024-10-11 10:05:25,EUR,2361.37,35.96,settled
5385,7046,2024-12-29 14:12:50,GBP,4466.37,114.52,settled
5386,7047,2024-12-27 22:57:24,EUR,4457.87,114.30,settled
5387,7048,2024-10-09 05:00:38,CAD,3765.45,96.55,settled
5388,7050,2024-12-16 15:09:14,EUR,4177.79,63.62,settled
5389,7051,2024-09-14 10:43:46,GBP,2736.76,41.68,settled
5390,7052,2024-12-29 11:20:55,EUR,4286.82,65.28,settled
5391,7053,2024-12-30 19:11:55,GBP,375.97,5.73,settled
5392,7055,2024-12-13 00:19:39,AUD,4233.72,64.47,settled
5393,7056,2024-10-24 18:14:27,AUD,3965.05,60.38,settled
5394,7057,2023-04-30 14:55:40,EUR,875.65,13.33,settled
5395,7058,2024-12-26 11:13:48,EUR,3065.14,46.68,settled
5396,7059,2024-10-15 12:01:01,CAD,238.68,3.63,settled
5397,7061,2024-08-19 16:52:14,EUR,2535.65,38.61,settled
5398,7063,2024-09-13 22:59:24,CAD,4294.67,65.40,settled
5399,7064,2024-05-09 11:04:58,EUR,1764.06,26.86,settled
5400,7066,2024-09-17 10:55:13,GBP,1397.14,21.28,settled
5401,7069,2023-08-19 12:20:32,GBP,3347.91,50.98,settled
5402,7071,2024-09-27 00:25:12,GBP,3989.78,60.76,settled
5403,7073,2024-11-22 21:57:19,GBP,1226.43,18.68,settled
5404,7074,2024-11-24 03:25:55,CAD,4375.18,66.63,settled
5405,7075,2024-12-14 20:32:28,EUR,2354.90,35.86,settled
5406,7076,2024-03-14 10:16:52,GBP,3966.35,60.40,settled
5407,7077,2024-11-06 04:20:41,AUD,3841.52,98.50,settled
5408,7078,2024-09-02 04:50:44,CAD,279.69,4.26,settled
5409,7079,2024-11-24 06:54:43,AUD,1976.21,30.09,settled
5410,7080,2024-12-02 17:09:16,GBP,1299.44,19.79,settled
5411,7081,2025-01-02 10:23:42,EUR,3119.45,47.50,settled
5412,7082,2024-10-22 18:06:57,CAD,82.23,1.25,settled
5413,7083,2024-07-24 04:29:32,CAD,1425.99,21.72,settled
5414,7085,2024-11-25 23:52:16,EUR,3040.34,46.30,settled
5415,7086,2024-08-13 19:26:51,EUR,2885.96,43.95,settled
5416,7087,2024-05-09 05:12:51,CAD,1640.66,24.98,settled
5417,7088,2024-12-23 22:15:14,EUR,823.38,9.16,settled
